,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
21,7083,Uniswap,UNI,uniswap,1022,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",1000000000.0,598930294.71,1000000000.0,False,,22,,,1.08250917,2024-05-23T03:49:00.000Z,9.401581235824192,232717467.2348154,-22.6322,0.54503028,-1.5534932,27.20980636,15.30988822,-19.52543163,29.74313244,5630891820.31219,0.2183,9401581235.82,5201703562.71899,2024-05-23T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-05-23 03:51:36.980159
22,3957,UNUS SED LEO,LEO,unus-sed-leo,46,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,926363476.9,985239504.0,False,,23,,,,2024-05-23T03:50:00.000Z,5.985797312953,2825973.52547056,45.2368,-0.05670908,-0.03929068,-0.05029586,4.05282586,-0.56141934,45.938075,5545024010.8458185,0.215,5897443975.66,,2024-05-23T03:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-05-23 03:51:36.980159
23,4943,Dai,DAI,multi-collateral-dai,3244,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,24,,,,2024-05-23T03:50:00.000Z,0.9998535161583314,395913216.0547932,-33.0064,0.00116176,0.00268647,-0.01204099,-0.04972523,-0.05825558,-0.01774317,5347105216.480087,0.2073,5347105216.48,,2024-05-23T03:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-05-23 03:51:36.980159
24,1321,Ethereum Classic,ETC,ethereum-classic,529,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.0,147186973.51714835,210700000.0,False,,25,,,,2024-05-23T03:50:00.000Z,30.678529442562013,459336507.6247635,-28.0799,0.04517215,-2.28080986,13.51838024,9.0092864,-0.70095555,19.72618944,4515479900.60743,0.175,6463966153.55,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
25,5690,Render,RNDR,render,398,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3', 'generative-ai', 'depin']",536870912.0,388643223.5364601,532070163.81646013,False,,26,,,,2024-05-23T03:49:00.000Z,10.625855978013938,849030467.1170396,103.2783,0.2843482,-4.3212132,-0.29805959,15.04891135,-0.42473254,39.42118148,4129666920.129502,0.1601,5704712989.7,,2024-05-23T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,2024-05-23 03:51:36.980159
26,4642,Hedera,HBAR,hedera,267,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'layer-1']",50000000000.0,35749981467.19368,50000000000.0,False,,27,,,,2024-05-23T03:51:00.000Z,0.11402002603715834,64735854.42392433,-14.3357,0.46211123,-0.74727735,3.58528417,27.24839794,6.98948016,2.21498633,4076213817.7173514,0.158,5701001301.86,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:51:36.980159
27,21794,Aptos,APT,aptos,380,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,435290892.40889895,1097171320.3584337,True,,28,130000000.0,1181461855.793373,,2024-05-23T03:49:00.000Z,9.088168121487485,156474304.74726266,-18.099,0.85521903,-1.39058234,6.46840788,-9.27298676,-43.85409488,-0.64806465,3955996811.964394,0.1534,9971277417.49,,2024-05-23T03:49:00.000Z,,,,,,2024-05-23 03:51:36.980159
28,10603,Immutable,IMX,immutable-x,284,2021-06-24T00:00:00.000Z,"['collectibles-nfts', 'zero-knowledge-proofs', 'gaming', 'scaling', 'layer-2', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.0,1482345419.3898141,2000000000.0,False,,29,570354831.0,1446463448.4425395,,2024-05-23T03:51:00.000Z,2.536076438427747,68994287.4642684,0.2149,1.49878009,1.66506645,8.47603954,5.49432384,-11.21492151,-20.75310481,3759341291.725805,0.1457,5072152876.86,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,2024-05-23 03:51:36.980159
29,27075,Mantle,MNT,mantle,68,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio']",6219316795.0,3264441707.8368406,6219316794.99,False,,30,1843669839.0,1938987240.7394001,,2024-05-23T03:51:00.000Z,1.051699821585789,96307716.57352112,66.2655,-0.02774132,-2.41672132,5.61494921,-13.58525728,30.1079991,34.8652499,3433212761.7092133,0.1331,6540854363.69,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-05-23 03:51:36.980159
30,26081,First Digital USD,FDUSD,first-digital-usd,299,2023-07-26T04:26:40.000Z,"['stablecoin', 'ethereum-ecosystem', 'binance-smart-chain', 'usd-stablecoin', 'fiat-stablecoin']",,3412655344.79,3412655344.79,False,,31,,,,2024-05-23T03:49:00.000Z,0.9986695720472033,7965925618.429983,-9.8333,0.0017019,-0.0888914,-0.10609558,-0.26939195,-0.12939031,-0.30086294,3408115052.7260303,0.1321,3408115052.73,,2024-05-23T03:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409,2024-05-23 03:51:36.980159
31,2280,Filecoin,FIL,filecoin,481,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'sec-security-token', 'alleged-sec-securities', 'depin']",,555462581.0,1960477101.0,False,,32,,,,2024-05-23T03:51:00.000Z,6.126436045964886,215596014.6515371,-15.4757,-0.14945289,-1.37501929,5.45983303,-6.48135461,-28.50064983,-25.33109706,3403005978.4230905,0.1319,12010737578.86,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:51:36.980159
32,3794,Cosmos,ATOM,cosmos,763,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,390930671.0,390930671.0,True,,33,,,,2024-05-23T03:50:00.000Z,8.582041631615393,150973379.43616313,-12.0854,0.34528841,-1.67084472,0.95031675,-3.36215121,-24.74447602,-12.20107758,3354983293.5973406,0.1301,3354983293.6,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
33,3635,Cronos,CRO,cronos,237,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments', 'injective-ecosystem', 'layer-1']",30263013692.0,26571560696.0,30000000000.0,False,,34,,,,2024-05-23T03:50:00.000Z,0.1253657616042927,14221346.87956162,-34.7266,0.02055956,-0.73040031,-0.22001559,-4.97082234,-9.99776865,36.28665526,3331163943.66873,0.1291,3793945759.94,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
34,20396,Kaspa,KAS,kaspa,117,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28700000000.0,23712364855.246952,23712364855.246952,False,,35,,,,2024-05-23T03:50:00.000Z,0.1390462473399803,60940796.98009945,18.1265,-0.09397564,4.02979497,13.87674119,10.89455841,-0.74204087,-16.44305361,3297115348.678524,0.1278,3990627298.66,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
35,6719,The Graph,GRT,the-graph,475,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem']",,9509023995.550867,10798224218.181492,False,,36,,,,2024-05-23T03:50:00.000Z,0.34035166565185504,183915633.38117635,14.7842,0.18562066,2.35459306,10.10895477,11.76944118,-7.00588449,24.59998399,3236412155.609195,0.1255,3675193598.74,,2024-05-23T03:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2024-05-23 03:51:36.980159
36,512,Stellar,XLM,stellar,590,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,28961925218.785564,50001786981.39353,False,,37,,,,2024-05-23T03:50:00.000Z,0.11118693562677281,72424310.8770194,-1.5179,0.16821867,-0.75245595,3.92965864,-4.95272927,-16.27906102,-2.95809035,3220187714.928519,0.1248,5559547675.23,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
37,22974,Bittensor,TAO,bittensor,64,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'depin']",21000000.0,6812346.0,6812346.0,False,,38,,,,2024-05-23T03:51:00.000Z,455.3001991891912,69005833.73751342,-1.9115,0.53340281,8.04826753,17.23264346,-11.41544074,-19.28964514,-23.59551017,3101662490.74569,0.1202,9561304182.97,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:51:36.980159
38,11841,Arbitrum,ARB,arbitrum,909,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosytem', 'modular-blockchain', 'egirl-capital-portfolio']",,2653939384.0,10000000000.0,False,,39,,,,2024-05-23T03:49:00.000Z,1.1495290327068,711195450.3921278,-31.1008,-0.41030246,-3.26760866,15.99224969,-3.74248379,-28.08670231,-34.99921561,3050780372.9520006,0.1183,11495290327.07,,2024-05-23T03:49:00.000Z,11841.0,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2024-05-23 03:51:36.980159
39,4847,Stacks,STX,stacks,179,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem', 'bitcoin-ecosystem']",1818000000.0,1460919492.895623,1818000000.0,False,,40,1048765672.087772,2172117269.314422,,2024-05-23T03:49:00.000Z,2.071117816995669,91454445.3004218,-39.344,0.06260041,-2.67806968,-3.4727154,-32.49018442,-41.13139522,-17.722901,3025736390.9324026,0.1173,3765292191.3,,2024-05-23T03:49:00.000Z,,,,,,2024-05-23 03:51:36.980159
40,3897,OKB,OKB,okb,122,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio', 'x1-ecosystem']",,60000000.0,300000000.0,False,,41,246638974.0,12269315169.216927,,2024-05-23T03:50:00.000Z,49.74605177045915,6017700.12042833,-9.439,-0.18688896,-2.32612653,-0.50668079,-9.30749394,-18.02602459,-1.64354359,2984763106.2275486,0.1157,14923815531.14,,2024-05-23T03:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2024-05-23 03:51:36.980159
41,28752,dogwifhat,WIF,dogwifhat,370,2023-12-19T09:08:50.000Z,"['memes', 'solana-ecosystem', 'doggone-doggerel']",,998905955.763189,998905955.763189,False,,42,,,,2024-05-23T03:50:00.000Z,2.980287865576506,1417648569.859241,88.0916,-0.29281291,5.67772488,-2.73880793,3.92505124,31.06321444,890.84191358,2977027298.813134,0.1154,2977027298.81,,2024-05-23T03:50:00.000Z,5426.0,Solana,SOL,solana,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2024-05-23 03:51:36.980159
42,5632,Arweave,AR,arweave,139,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3', 'egirl-capital-portfolio', 'depin']",66000000.0,65454185.0,65454185.0,False,,43,,,,2024-05-23T03:49:00.000Z,44.63183359746634,143086493.06398672,-10.734,-0.1262322,-2.68891091,1.92198,29.88698053,22.87080941,226.00807176,2921340293.1777773,0.1132,2945701017.43,,2024-05-23T03:49:00.000Z,,,,,,2024-05-23 03:51:36.980159
43,11840,Optimism,OP,optimism-ethereum,528,2022-05-31T16:19:46.000Z,"['layer-2', 'optimism-ecosystem', 'modular-blockchain']",4294967296.0,1086889963.0,4294967296.0,False,,44,,,,2024-05-23T03:49:00.000Z,2.650110732850052,525897070.8131011,-16.0464,-0.00337828,-4.43879426,7.11611042,4.96870844,-22.36660997,-26.56882365,2880378756.373296,0.1117,11382138928.37,,2024-05-23T03:49:00.000Z,11840.0,Optimism,OP,optimism-ethereum,0x4200000000000000000000000000000000000042,2024-05-23 03:51:36.980159
44,1518,Maker,MKR,maker,474,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain', 'real-world-assets', 'standard-crypto-portfolio']",1005577.0,927624.50204409,977631.03695089,False,,45,,,0.41801024,2024-05-23T03:50:00.000Z,2956.522855587745,92061967.02214006,-30.4064,0.08823256,-2.72913751,5.48855203,3.2970851,-3.24323905,47.76701524,2742543041.696553,0.1063,2973011383.55,6560947082.96237,2024-05-23T03:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2024-05-23 03:51:36.980159
45,20947,Sui,SUI,sui,260,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2339196965.7338886,10000000000.0,False,,46,,,,2024-05-23T03:51:00.000Z,1.130946497738971,206503618.365208,8.3364,0.68997889,0.32380452,14.37828011,-17.95747853,-31.64661065,-33.59273157,2645506615.918369,0.1026,11309464977.39,,2024-05-23T03:51:00.000Z,20947.0,Sui Network,SUI,sui,0x2::sui::SUI,2024-05-23 03:51:36.980159
46,3077,VeChain,VET,vechain,284,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio', 'real-world-assets']",86712634466.0,72714516834.0,85985041177.0,False,,47,72714516834.0,2622944201.525575,,2024-05-23T03:49:00.000Z,0.03607180953307433,61179629.20462371,-9.7223,0.59369916,-0.56213784,0.9839693,-14.68731924,-12.53821071,-18.39691973,2622944201.525575,0.1017,3127881634.57,,2024-05-23T03:49:00.000Z,,,,,,2024-05-23 03:51:36.980159
47,328,Monero,XMR,monero,284,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18440160.01005519,18440160.01005519,True,,48,,,,2024-05-23T03:50:00.000Z,139.18048831646482,52251260.56081365,-30.9027,0.07259279,0.63501603,2.76779223,15.34966741,-2.60855614,13.54087648,2566510474.8332286,0.0995,2566510474.83,,2024-05-23T03:50:00.000Z,,,,,,2024-05-23 03:51:36.980159
48,7226,Injective,INJ,injective,373,2020-09-29T00:00:00.000Z,"['pos', 'platform', 'cosmos-ecosystem', 'ai-big-data', 'defi', 'smart-contracts', 'cosmos', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'web3', 'injective-ecosystem', 'layer-1']",,93400000.0,100000000.0,False,,49,,,,2024-05-23T03:49:00.000Z,27.2931242626038,80327860.46754828,-13.6211,0.37430048,-0.26497309,13.35304358,-4.24429582,-22.35763946,-18.4039594,2549177806.127195,0.0988,2729312426.26,,2024-05-23T03:49:00.000Z,7226.0,Injective,INJ,injective,inj,2024-05-23 03:51:36.980159
49,2416,Theta Network,THETA,theta-network,198,2018-01-17T00:00:00.000Z,"['media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'content-creation', 'defi', 'entertainment', 'sharing-economy', 'smart-contracts', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3', 'layer-1', 'depin']",1000000000.0,1000000000.0,1000000000.0,False,,50,,,,2024-05-23T03:51:00.000Z,2.4787934950372055,48366801.6842424,-6.7535,0.97432344,0.23488153,15.16073741,3.22783924,-10.02154573,103.141742,2478793495.0372057,0.0961,2478793495.04,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:51:36.980159
0,1,Bitcoin,BTC,bitcoin,11066,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19702053.0,19702053.0,False,,1,,,,2024-05-23T03:51:00.000Z,69313.92325551182,31683408037.74593,-21.8757,-0.10509176,-0.84469199,4.92868241,4.15918296,8.04516443,35.77017251,1365626589618.0264,52.9404,1455592388365.75,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
1,1027,Ethereum,ETH,ethereum,8982,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120129946.07577217,120129946.07577217,True,,2,,,,2024-05-23T03:51:00.000Z,3766.0574821719383,24631682797.441517,-26.3974,0.04447766,-0.55746096,24.79639871,18.139036,13.33329394,27.61043504,452416282251.57324,17.5385,452416282251.57,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
2,825,Tether USDt,USDT,tether,86223,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,111752623506.75847,115086550436.14526,True,,3,,,,2024-05-23T03:51:00.000Z,0.9993325310072548,73701044890.97746,-21.2453,-0.07219732,-0.05332797,-0.09100117,-0.13571084,-0.09906219,-0.02379781,111678032095.70978,4.3294,115009733732.25,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-05-23 03:52:37.966110
3,1839,BNB,BNB,bnb,2166,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147586002.5090176,147586002.5090176,False,,4,,,,2024-05-23T03:51:00.000Z,613.8832746088386,2082403331.5815916,-35.1892,-0.19889204,-1.22431143,5.12028506,1.74791412,11.20042211,62.11937524,90600578506.66399,3.5123,90600578506.66,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
4,5426,Solana,SOL,solana,662,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,449161848.06813776,576475694.6831913,True,,5,,,,2024-05-23T03:51:00.000Z,178.26801510287902,3785807718.3831124,-6.6874,0.11281503,0.39810461,9.07509539,14.30553201,3.09091818,75.44170858,80071191115.04784,3.1041,102767177846.23,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
5,3408,USDC,USDC,usd-coin,19324,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33070598220.435226,33070598220.435226,False,,6,,,,2024-05-23T03:51:00.000Z,0.9999745235514915,7952216839.27449,-18.6863,-0.05066719,-0.00752611,0.00052994,-0.00938032,-0.02838246,-0.01046344,33069755699.04252,1.282,33069755699.04,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-23 03:52:37.966110
6,52,XRP,XRP,xrp,1323,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55288951055.0,99987612649.0,False,,7,,,,2024-05-23T03:52:00.000Z,0.5283843511266407,1179814033.5817883,-34.6642,0.18657176,-1.42510458,1.97355134,-3.9077453,-14.33076221,-1.70751958,29213816527.668774,1.1318,52838435112.66,,2024-05-23T03:52:00.000Z,,,,,,2024-05-23 03:52:37.966110
7,74,Dogecoin,DOGE,dogecoin,970,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144402326383.70523,144402326383.70523,True,,8,,,,2024-05-23T03:52:00.000Z,0.16686567591810225,1681866752.1587815,-40.4984,0.08009472,-2.21227607,5.71430942,5.01901403,-1.69837293,99.04831509,24095791796.163383,0.9335,24095791796.16,,2024-05-23T03:52:00.000Z,,,,,,2024-05-23 03:52:37.966110
8,11419,Toncoin,TON,toncoin,338,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3474576155.8306537,5106867632.579608,True,,9,3414166606.0,22539691663.17723,,2024-05-23T03:51:00.000Z,6.60181363837557,347934740.86534786,31.935,-1.13780216,5.11362503,-5.49775537,11.39806972,31.39137155,218.63005268,22938504253.13737,0.8892,33714588386.14,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
9,2010,Cardano,ADA,cardano,1182,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35684090332.317,36897711934.961,False,,10,,,,2024-05-23T03:51:00.000Z,0.48467422534947835,407370333.57177263,-15.942,0.36657011,-1.50146278,5.89438777,-5.25396359,-23.10989421,-17.18163712,17295158839.11655,0.6705,21810340140.73,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
10,5805,Avalanche,AVAX,avalanche,727,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,392801989.3221098,442148359.3221098,False,,11,,,,2024-05-23T03:51:00.000Z,39.99941250961461,565626652.4417536,-15.7574,-0.09615346,-1.70407654,14.32030963,2.62833523,-25.23716206,9.92533376,15711848805.492304,0.6091,28629528264.51,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
